id,investor_email,startup_id,amount,created_at
14025,sameshmahal671@gmail.com,2173,222531.87,2024-05-24
14026,avnimanne373@gmail.com,1815,172423.3,2020-01-28
14027,devikapant76@gmail.com,3590,173398.74,2021-02-19
14028,baghyawatiranganathan146@gmail.com,3135,121007.81,2022-10-17
14029,hemangzachariah787@gmail.com,1728,131449.76,2021-02-18
14030,atilall395@gmail.com,1308,73199.16,2020-10-24
14031,aashikadakia408@gmail.com,2971,217683.6,2021-12-25
14032,omkaarthaman488@gmail.com,3822,10680.67,2023-05-17
14033,arunimavasa478@gmail.com,3749,227687.07,2022-05-21
14034,yashasvihanda634@gmail.com,3930,37704.13,2022-06-07
14035,victormani412@gmail.com,996,227008.58,2021-02-14
14036,vanyaroy776@gmail.com,408,121694.6,2024-07-09
14037,kabirdhar46@gmail.com,197,51450.5,2023-05-19
14038,jananikhare870@gmail.com,2905,196343.89,2024-03-04
14039,gaurikabanerjee426@gmail.com,2568,224301.4,2023-11-08
14040,jagatchauhan119@gmail.com,2590,114953.71,2021-08-09
14041,ekanikorpal743@gmail.com,985,207648.84,2022-02-21
14042,harshkale186@gmail.com,3498,32806.76,2023-09-27
14043,jonathanrama400@gmail.com,1137,44352.3,2020-07-28
14044,thomasramaswamy147@gmail.com,709,253392.71,2021-04-20
14045,arinbatra870@gmail.com,808,132106.46,2023-01-12
14046,siddharthchander576@gmail.com,1730,1022.93,2023-09-13
14047,kavyamurthy683@gmail.com,991,94090.71,2024-10-08
14048,dominicdixit385@gmail.com,2352,76127.96,2024-08-29
14049,yashodasaha938@gmail.com,2972,136723.06,2024-07-07
14050,leenabarman882@gmail.com,1915,120339.92,2021-11-07
14051,zarnadevi497@gmail.com,2587,164314.54,2020-11-01
14052,pavanipatla160@gmail.com,30,144442.72,2023-11-08
14053,chakradharkaur36@gmail.com,1983,258779.14,2022-10-15
14054,ijayaarora953@gmail.com,1677,183963.89,2024-11-20
14055,andrewcomar335@gmail.com,1361,186613.73,2023-01-12
14056,libnikothari919@gmail.com,31,243212.57,2023-08-31
14057,anitachawla636@gmail.com,1008,118898.5,2022-02-08
14058,ethansahni329@gmail.com,1634,49049.8,2021-10-07
14059,ikshitachaudhary824@gmail.com,3203,246557.63,2022-12-26
14060,hritiknair969@gmail.com,1127,160867.34,2021-07-14
14061,balendrabatra996@gmail.com,2645,161148.1,2024-12-18
14062,riyashanker880@gmail.com,2601,99333.61,2023-07-14
14063,lekhanath474@gmail.com,570,100651.57,2023-10-05
14064,vinayalata569@gmail.com,1388,217737.79,2021-07-20
14065,wazirdar560@gmail.com,3737,228772.46,2023-02-15
14066,haritadeol905@gmail.com,927,212705.87,2020-04-21
14067,eeshakurian177@gmail.com,498,213436.93,2022-10-30
14068,binabatta846@gmail.com,2056,195522.36,2024-11-13
14069,kashvitata72@gmail.com,314,160521.82,2020-09-04
14070,atisandhu557@gmail.com,2713,135969.63,2022-07-01
14071,niharikanair775@gmail.com,202,246825.91,2020-12-20
14072,amarabawa784@gmail.com,2993,120102.33,2024-11-19
14073,eiravatibahl801@gmail.com,784,179598.34,2024-10-26
14074,urmichokshi109@gmail.com,2842,85678.96,2020-12-19
14075,udyatiben695@gmail.com,2255,97256.08,2021-12-11
14076,laband’alia97@gmail.com,1931,131107.63,2023-11-27
14077,niteshrai286@gmail.com,158,85684.93,2021-05-20
14078,eeshaagarwal357@gmail.com,1996,213828.15,2021-09-02
14079,dayitamemon877@gmail.com,642,42157.26,2022-08-12
14080,balvanmohan58@gmail.com,708,157938.37,2023-11-04
14081,samuelnazareth940@gmail.com,2731,160600.65,2024-04-14
14082,vamakshibath563@gmail.com,2286,5136.03,2022-11-07
14083,alexanderswamy654@gmail.com,2480,114718.09,2023-07-10
14084,jairajnagar61@gmail.com,3288,170455.96,2023-07-16
14085,zashilkuruvilla115@gmail.com,2962,184298.24,2024-08-16
14086,mitaliparikh885@gmail.com,2036,133655.42,2021-12-25
14087,advaybora733@gmail.com,776,204151.06,2022-12-02
14088,vanshanarula83@gmail.com,960,141254.7,2023-06-14
14089,wakeetamisra220@gmail.com,1633,151092.23,2021-03-01
14090,ayushmanlata117@gmail.com,3971,170132.31,2021-11-12
14091,mahikalata401@gmail.com,2761,224159.97,2021-05-20
14092,nishasodhi703@gmail.com,3564,95942.56,2022-03-19
14093,garimasunder307@gmail.com,2189,111054.25,2023-08-20
14094,bhavyabasak496@gmail.com,3846,96488.28,2022-07-03
14095,netrabumb162@gmail.com,82,123424.18,2023-05-24
14096,bachittargoda564@gmail.com,3136,264098.74,2023-06-12
14097,veersachdev604@gmail.com,3635,195818.03,2024-10-02
14098,advaithnarayan751@gmail.com,3236,59512.82,2020-01-24
14099,tanishsrinivasan355@gmail.com,1175,101964.24,2023-04-06
14100,anvireddy69@gmail.com,1292,179821.38,2024-06-17
14101,farisnadig777@gmail.com,164,77479.38,2022-02-05
14102,lavanyamurty527@gmail.com,787,91972.8,2022-06-11
14103,yoshitarau448@gmail.com,1971,257596.77,2022-08-23
14104,chaayaghose552@gmail.com,346,100929.95,2021-12-22
14105,vanshasunder88@gmail.com,567,226373.35,2024-06-26
14106,shivanshkarpe520@gmail.com,908,250425.86,2020-12-17
14107,atharvyadav761@gmail.com,620,91323.03,2020-11-27
14108,nishapall456@gmail.com,958,78803.0,2020-04-06
14109,xitisubramanian877@gmail.com,2551,127909.43,2024-11-25
14110,waidasinha872@gmail.com,1463,62909.78,2023-02-21
14111,balvansane560@gmail.com,68,159682.71,2024-04-05
14112,pavaniparmar585@gmail.com,2235,133547.85,2024-08-30
14113,ekiyasamra650@gmail.com,3095,178846.4,2024-11-17
14114,idikaarora506@gmail.com,1454,261755.48,2022-11-16
14115,luckysant169@gmail.com,3551,215398.8,2024-12-12
14116,sachisarkar308@gmail.com,1381,189139.18,2021-04-25
14117,gayathrikar753@gmail.com,1095,7283.87,2022-08-23
14118,anshpurohit82@gmail.com,2079,185470.08,2023-02-16
14119,brijeshhegde843@gmail.com,442,287810.21,2023-02-16
14120,kairege93@gmail.com,1859,90841.8,2023-02-09
14121,leenaganesan850@gmail.com,1255,205150.6,2024-03-04
14122,luckykamdar160@gmail.com,2370,137251.31,2021-05-12
14123,pranavsami670@gmail.com,2957,82016.4,2022-02-18
14124,ishitamorar71@gmail.com,2973,214090.29,2024-10-08
14125,radhikabakshi106@gmail.com,864,286776.47,2024-06-29
14126,yagneshkrish871@gmail.com,1857,212018.46,2022-05-28
14127,nehasubramanian157@gmail.com,3389,120304.64,2022-05-24
14128,lipikasahni297@gmail.com,1528,74522.41,2023-08-23
14129,jananiatwal423@gmail.com,3139,161570.21,2022-10-18
14130,jagratikhurana689@gmail.com,1073,219853.54,2023-06-09
14131,nikitabahri684@gmail.com,2399,119035.76,2024-09-06
14132,ijayaarora953@gmail.com,3279,126769.36,2023-11-25
14133,virajdoctor342@gmail.com,3133,375760.02,2024-08-07
14134,jananibains256@gmail.com,3494,236292.16,2023-04-24
14135,onikakar868@gmail.com,250,242010.29,2020-11-23
14136,yashawinisaini734@gmail.com,3671,33177.13,2022-09-07
14137,rudrarattan445@gmail.com,3184,93424.91,2023-04-11
14138,janakiprabhakar206@gmail.com,2839,155974.53,2021-05-27
14139,amritaverma164@gmail.com,3724,69909.0,2024-11-21
14140,tarakchada582@gmail.com,2901,278031.78,2022-02-03
14141,yashawinisaini734@gmail.com,3397,262824.98,2021-09-05
14142,yoshitaloyal58@gmail.com,2919,107316.37,2022-01-02
14143,nakulsachdeva930@gmail.com,1075,292713.49,2024-11-11
14144,hiralbakshi221@gmail.com,1080,149659.83,2023-06-10
14145,arinlala86@gmail.com,417,357151.18,2022-04-02
14146,gangapai151@gmail.com,2432,161574.89,2024-04-28
14147,dhritidar984@gmail.com,1764,196095.42,2022-12-14
14148,advaithvarty76@gmail.com,860,261992.28,2020-04-01
14149,fredericksha416@gmail.com,11,252210.67,2021-06-22
14150,qushihora124@gmail.com,2523,190858.57,2021-12-22
14151,chasmumsolanki610@gmail.com,2952,138708.77,2021-12-08
14152,shauryakar687@gmail.com,2266,191130.62,2021-02-20
14153,ladlibumb753@gmail.com,481,84705.27,2023-03-02
14154,shauryakibe403@gmail.com,530,162170.7,2023-03-11
14155,eiravatisalvi647@gmail.com,1857,61255.4,2024-06-26
14156,farissahni683@gmail.com,870,7529.47,2020-03-03
14157,ojasramanathan816@gmail.com,594,154034.14,2023-05-11
14158,tanayganguly25@gmail.com,1402,250982.23,2022-10-05
14159,yadavibir206@gmail.com,3963,224064.37,2021-08-19
14160,harrisonsaini830@gmail.com,988,143447.02,2020-03-25
14161,urvashiupadhyay698@gmail.com,2553,289759.18,2021-07-17
14162,samarswaminathan84@gmail.com,660,104475.09,2024-09-26
14163,rushilbarad754@gmail.com,2983,3426.61,2022-03-10
14164,inayacontractor196@gmail.com,2344,24568.1,2021-02-03
14165,noahradhakrishnan628@gmail.com,1492,55504.72,2023-07-11
14166,matthewkala492@gmail.com,1006,215329.98,2023-05-04
14167,omishabalakrishnan682@gmail.com,78,99215.79,2020-03-06
14168,udarshbains349@gmail.com,3442,186876.69,2023-07-17
14169,mekhalapuri650@gmail.com,2249,281702.67,2024-01-23
14170,joshuadayal29@gmail.com,3767,61992.24,2020-08-03
14171,samueldin891@gmail.com,2398,188279.98,2024-02-23
14172,hiteshwadhwa830@gmail.com,1835,193117.05,2024-11-14
14173,pavaniedwin428@gmail.com,1432,81140.96,2020-04-03
14174,divyabajwa112@gmail.com,464,258336.87,2023-12-19
14175,harshrama621@gmail.com,2901,126983.44,2022-08-15
14176,unnichoudhury261@gmail.com,3766,119299.76,2022-05-30
14177,balveersrinivas276@gmail.com,2650,318929.06,2020-11-26
14178,urishillasaha592@gmail.com,3352,191821.34,2024-08-19
14179,rayaanmukhopadhyay623@gmail.com,1100,224023.24,2020-09-27
14180,aradhanapalla250@gmail.com,2310,258391.43,2020-09-21
14181,amritaaurora3@gmail.com,3140,97962.08,2022-08-28
14182,yachanakhurana92@gmail.com,3238,249985.69,2023-05-05
14183,tejasbasu315@gmail.com,846,109848.47,2023-12-07
14184,devikanagarajan281@gmail.com,3861,106430.13,2024-10-25
14185,ladliloyal796@gmail.com,506,128240.0,2021-03-20
14186,nihalnarula696@gmail.com,2201,100234.81,2024-07-14
14187,bimalapatil578@gmail.com,3576,215772.51,2021-07-01
14188,samuelparsa128@gmail.com,2625,171376.85,2020-05-20
14189,elijahshanker428@gmail.com,2080,110702.05,2023-12-11
14190,pranittripathi690@gmail.com,1179,203960.4,2024-03-06
14191,anjalisahni30@gmail.com,3002,127985.41,2021-10-17
14192,ishwarkant229@gmail.com,3040,123754.37,2021-03-23
14193,lakshdesai64@gmail.com,2791,153894.71,2022-08-03
14194,qabilsamra926@gmail.com,2672,187076.83,2020-10-04
14195,girikdixit332@gmail.com,829,181187.81,2022-09-09
14196,azaanbatra498@gmail.com,3932,120940.07,2022-10-07
14197,nidhidave326@gmail.com,1125,217768.9,2021-05-06
14198,williambatra680@gmail.com,3189,132208.47,2024-08-06
14199,falakwadhwa887@gmail.com,3656,97601.24,2021-11-20
14200,parthnarasimhan152@gmail.com,1135,32558.27,2024-04-19
14201,karanlata561@gmail.com,831,228654.28,2022-10-05
14202,arinahluwalia224@gmail.com,3464,150991.21,2024-08-09
14203,snehalal415@gmail.com,2940,166869.79,2024-08-19
14204,brijeshbal555@gmail.com,3180,233664.23,2022-01-08
14205,mekhalawali12@gmail.com,2722,111807.5,2021-02-10
14206,akshaycheema755@gmail.com,71,40048.06,2022-03-22
14207,bakhshikaur426@gmail.com,3104,155582.46,2022-01-13
14208,daminisavant881@gmail.com,3477,174636.92,2021-09-23
14209,dalajajoshi784@gmail.com,3583,128972.07,2023-04-26
14210,farhansangha424@gmail.com,1407,267899.01,2023-05-01
14211,ikshitahari867@gmail.com,2999,48893.33,2020-05-12
14212,ishwarzachariah803@gmail.com,1083,239604.53,2024-06-19
14213,gopalsamra660@gmail.com,3568,213292.29,2021-09-16
14214,shravyapau469@gmail.com,3857,186541.66,2024-12-29
14215,amrutabarman239@gmail.com,2682,116872.12,2023-05-09
14216,meerasubramanian199@gmail.com,48,252711.1,2020-01-11
14217,omishanarain87@gmail.com,10,67885.27,2020-04-18
14218,manbirnarain967@gmail.com,152,109384.64,2024-12-25
14219,krishnadkarni206@gmail.com,518,136352.59,2022-01-28
14220,onimallick318@gmail.com,1408,182593.44,2022-02-26
14221,farasjohal322@gmail.com,1731,201154.24,2021-06-28
14222,raaginibehl306@gmail.com,1685,221427.24,2020-02-09
14223,advaykrishna228@gmail.com,785,215268.28,2020-10-30
14224,chaayanazareth624@gmail.com,1874,170234.18,2022-10-01
14225,jairajbalay512@gmail.com,1311,183273.81,2023-11-09
14226,oshabhalla765@gmail.com,2613,62739.7,2021-08-10
14227,omajasachar606@gmail.com,1513,89917.86,2020-10-09
14228,paninikarpe231@gmail.com,2857,221636.82,2022-02-07
14229,bachittarwalia110@gmail.com,1834,216976.76,2024-01-01
14230,barkhasachdeva277@gmail.com,3380,207903.95,2024-05-23
14231,fitanmalhotra51@gmail.com,1177,108846.66,2023-07-03
14232,vinayapingle4@gmail.com,3181,222839.37,2024-06-03
14233,dominicyohannan576@gmail.com,3864,57100.44,2021-07-04
14234,siyapau126@gmail.com,995,236188.78,2021-08-29
14235,atharvchacko553@gmail.com,3454,129130.34,2023-01-11
14236,onveerravi993@gmail.com,3452,284733.63,2022-03-22
14237,harishkakar764@gmail.com,518,28284.63,2024-08-02
14238,abeerbiswas289@gmail.com,222,291072.32,2022-08-01
14239,waidanazareth15@gmail.com,1009,121082.85,2024-05-11
14240,hiteshnadkarni920@gmail.com,3711,119641.66,2021-10-20
14241,keyacherian226@gmail.com,3781,165587.11,2020-07-16
14242,abhimanyunarayanan692@gmail.com,121,94233.69,2020-09-19
14243,lohitdara958@gmail.com,1670,144213.68,2020-10-12
14244,pushtiben238@gmail.com,3941,90989.9,2024-08-02
14245,hemanisamra67@gmail.com,2170,93914.92,2021-04-20
14246,tanishgulati116@gmail.com,1453,188950.88,2023-06-29
14247,jagdishgulati626@gmail.com,2832,77874.76,2023-06-20
14248,ubikamall934@gmail.com,1119,88544.46,2024-12-03
14249,danielsibal31@gmail.com,1061,40176.7,2020-03-18
14250,jacksonapte600@gmail.com,1951,109685.55,2020-10-19
14251,bachittarbhargava460@gmail.com,2410,254928.16,2021-06-04
14252,riagoda310@gmail.com,3832,82325.31,2024-05-23
14253,unnatibhagat310@gmail.com,2827,91469.34,2021-08-21
14254,sanayadoshi713@gmail.com,1400,165513.76,2021-05-19
14255,gavinom127@gmail.com,770,120336.29,2020-05-06
14256,ijayarajan158@gmail.com,3181,328252.35,2020-04-08
14257,indiravyas578@gmail.com,82,136997.76,2022-06-11
14258,vyanjanabhatti594@gmail.com,3397,176817.47,2020-11-10
14259,jaiapte686@gmail.com,3556,225501.5,2020-08-25
14260,nihalbutala325@gmail.com,966,223966.23,2021-12-16
14261,abdulsandal122@gmail.com,1009,168663.01,2020-09-20
14262,ayaandatta536@gmail.com,755,137109.8,2022-10-14
14263,yastidesai484@gmail.com,3862,311922.28,2024-01-21
14264,hiteshbalasubramanian771@gmail.com,1880,142019.18,2021-10-22
14265,riyajain978@gmail.com,1658,114664.79,2024-02-10
14266,falaknagarajan997@gmail.com,1583,98332.08,2023-07-10
14267,zashilroy868@gmail.com,277,11855.74,2022-11-29
14268,bhavyasharma441@gmail.com,3379,215729.26,2020-10-06
14269,rakshaverma252@gmail.com,3440,37845.47,2022-12-11
14270,pranitjha767@gmail.com,621,149542.17,2023-04-17
14271,upasnadora319@gmail.com,3273,133611.15,2024-07-07
14272,kabirchawla453@gmail.com,421,329197.22,2021-04-25
14273,falakmane315@gmail.com,2845,3467.9,2021-11-15
14274,wazirsabharwal464@gmail.com,3150,77911.74,2023-10-24
14275,anmolsoman823@gmail.com,2900,139112.28,2023-06-18
14276,iryasangha349@gmail.com,1146,134197.65,2020-01-18
14277,amairatalwar803@gmail.com,2666,106036.43,2024-01-18
14278,nidhimandal293@gmail.com,1638,143520.97,2021-04-28
14279,qarinvyas658@gmail.com,924,49234.98,2022-01-16
14280,idikaapte658@gmail.com,1853,178575.43,2023-01-27
14281,matthewarya559@gmail.com,37,35718.83,2024-10-28
14282,wyattnagi550@gmail.com,3158,147938.45,2023-02-21
14283,fradosaraf306@gmail.com,1239,101971.46,2021-07-31
14284,omishawali627@gmail.com,3816,231303.04,2023-03-16
14285,chamanmangat189@gmail.com,2342,290424.89,2020-08-29
14286,ekanshwali954@gmail.com,1764,123515.83,2020-06-26
14287,rachitachadha85@gmail.com,3836,261258.07,2020-04-10
14288,hardikraju111@gmail.com,1520,124710.7,2024-09-15
14289,aahanazachariah425@gmail.com,2204,72709.88,2023-09-28
14290,kashishcherian140@gmail.com,1500,289672.29,2022-08-11
14291,devmadan570@gmail.com,1323,191662.12,2020-11-04
14292,anaygolla495@gmail.com,573,150355.08,2022-07-16
14293,calebbandi616@gmail.com,2191,204974.2,2021-12-14
14294,labanswaminathan769@gmail.com,467,171937.2,2023-11-14
14295,advikcheema548@gmail.com,2151,144462.45,2022-03-05
14296,sarthaktak101@gmail.com,394,43885.21,2023-04-24
14297,taramahajan302@gmail.com,1535,128357.06,2024-10-06
14298,janakimukherjee739@gmail.com,3002,199860.43,2022-10-01
14299,robertchahal492@gmail.com,3915,140178.29,2020-08-13
14300,qabilgoyal236@gmail.com,3296,222186.06,2023-11-10
14301,falgunichaudhry657@gmail.com,468,180692.4,2021-09-16
14302,kamyabasak17@gmail.com,2378,79749.09,2024-06-10
14303,yagneshvora912@gmail.com,1294,44466.24,2021-05-20
14304,dayamaipai405@gmail.com,936,137425.72,2020-07-12
14305,nathanhalder923@gmail.com,806,108061.72,2020-02-03
14306,fiyazsawhney527@gmail.com,562,176905.74,2020-10-22
14307,trivenibhalla3@gmail.com,1511,92548.99,2024-09-19
14308,etadave194@gmail.com,3617,100768.61,2022-07-25
14309,yoshitapuri107@gmail.com,1431,234245.58,2020-08-27
14310,charitabhattacharyya130@gmail.com,1514,161856.24,2023-04-08
14311,masonmane802@gmail.com,2682,93781.83,2024-12-22
14312,wazirhanda501@gmail.com,1658,151411.34,2024-06-25
14313,manbirwali63@gmail.com,2223,260312.9,2020-07-31
14314,lakshrama546@gmail.com,618,173502.94,2020-04-29
14315,harrisonnadkarni220@gmail.com,1326,197436.06,2020-09-13
14316,udarshrajagopal131@gmail.com,1350,89821.24,2023-04-20
14317,darshshankar812@gmail.com,3322,232113.55,2024-02-14
14318,jaimohan844@gmail.com,2625,335448.18,2024-04-21
14319,darpanoommen904@gmail.com,2052,86682.59,2021-08-10
14320,yatinghosh750@gmail.com,2280,55448.48,2024-12-30
14321,idikajha572@gmail.com,3424,164043.38,2024-02-26
14322,wrideshdar35@gmail.com,1025,220040.4,2022-10-28
14323,liamnagy252@gmail.com,2372,142688.83,2022-06-03
14324,ekanshde913@gmail.com,3439,65743.49,2021-10-09
14325,vedantpal192@gmail.com,1535,141313.27,2023-02-24
14326,ekantikabhagat782@gmail.com,3843,197847.38,2022-10-04
14327,nitaralanka688@gmail.com,967,117437.45,2021-05-25
14328,jeetdass898@gmail.com,453,198580.4,2021-03-31
14329,teerthsahni15@gmail.com,3848,243176.86,2023-11-06
14330,pavanisane484@gmail.com,3430,169218.45,2023-11-22
14331,devnazareth794@gmail.com,270,147764.18,2022-01-09
14332,rakshaiyengar493@gmail.com,1951,216347.51,2022-02-17
14333,jagdishgulati626@gmail.com,36,81511.93,2022-02-24
14334,yachanaboase500@gmail.com,3278,73623.21,2022-08-09
14335,mayacontractor470@gmail.com,857,128674.22,2021-01-15
14336,wazirlad523@gmail.com,2754,110649.64,2022-05-29
14337,arunimashroff279@gmail.com,3738,85732.64,2023-03-05
14338,zaitraagrawal404@gmail.com,2438,296437.48,2020-03-26
14339,ranveerahluwalia56@gmail.com,1824,323759.46,2021-04-21
14340,warjasbath941@gmail.com,2572,121703.6,2024-09-11
14341,yashkade49@gmail.com,2830,157337.52,2022-02-15
14342,abeercomar462@gmail.com,1580,134972.57,2023-04-06
14343,turvibhasin795@gmail.com,738,238599.94,2022-04-22
14344,binaranganathan727@gmail.com,3368,254451.64,2023-11-23
14345,nathanhalder923@gmail.com,3077,7818.9,2022-12-13
14346,devswamy305@gmail.com,2040,188080.86,2020-10-20
14347,baljiwankothari245@gmail.com,583,45454.29,2023-06-20
14348,unnatibaral966@gmail.com,2607,290661.77,2020-08-22
14349,ronithshroff335@gmail.com,656,185219.84,2023-11-28
14350,idikaguha9@gmail.com,1160,84132.04,2023-12-19
14351,aadhyabuch480@gmail.com,2843,130694.29,2024-12-10
14352,yashodachaudry470@gmail.com,2121,126881.82,2023-05-15
14353,bishakhahayer701@gmail.com,1206,192009.04,2021-09-10
14354,champaknaidu166@gmail.com,1533,233353.01,2021-04-09
14355,janujamander172@gmail.com,1377,58143.42,2021-05-13
14356,ayushmandeshmukh94@gmail.com,1731,297100.36,2020-04-14
14357,amrutasuri465@gmail.com,2681,278455.21,2022-11-17
14358,pranitaurora619@gmail.com,1361,79974.11,2024-06-17
14359,yashicabhat323@gmail.com,3466,155824.14,2022-04-17
14360,gautamisharaf276@gmail.com,3658,286864.68,2021-05-19
14361,ishitasur845@gmail.com,1481,248633.49,2021-04-06
14362,ekajaupadhyay645@gmail.com,1854,123060.56,2021-07-01
14363,hamsinidugal910@gmail.com,3117,215147.19,2024-12-19
14364,krishmurthy912@gmail.com,3771,389775.86,2022-02-17
14365,akshaysengupta389@gmail.com,1083,158412.8,2020-05-10
14366,jacobpadmanabhan523@gmail.com,273,99388.14,2021-02-01
14367,binadave153@gmail.com,3225,163793.59,2021-01-23
14368,geetikaramaswamy467@gmail.com,3032,169724.17,2022-06-30
14369,raaginisachdeva552@gmail.com,1785,108037.06,2023-04-03
14370,yutikasen776@gmail.com,428,185330.01,2023-10-12
14371,vidhijani213@gmail.com,2569,49647.92,2022-01-30
14372,vamakshibhavsar971@gmail.com,1907,96757.29,2023-10-28
14373,vyanjanasavant139@gmail.com,1073,210659.58,2020-09-18
14374,ekiyahayre771@gmail.com,1858,9610.33,2021-03-31
14375,revachada423@gmail.com,142,222253.41,2024-05-14
14376,avnimanne373@gmail.com,8,10958.51,2022-05-07
14377,umangsrivastava10@gmail.com,1695,11494.03,2021-07-31
14378,devbose647@gmail.com,3264,110081.7,2021-05-17
14379,indalirastogi237@gmail.com,1711,172949.11,2023-12-02
14380,matthewsarma677@gmail.com,848,256021.09,2020-03-31
14381,avninarain563@gmail.com,1964,154609.82,2022-10-09
14382,anthonykaul376@gmail.com,773,130275.71,2024-07-24
14383,aashidesai340@gmail.com,613,196366.5,2024-12-11
14384,chamankara367@gmail.com,1261,80328.09,2024-04-08
14385,nathanielgoswami619@gmail.com,3502,161153.21,2022-06-22
14386,umangpathak561@gmail.com,1661,54044.3,2022-02-04
14387,zansigoel989@gmail.com,2934,156607.24,2024-04-01
14388,dhruvthakkar666@gmail.com,774,139613.09,2024-10-24
14389,ekapadshukla870@gmail.com,3483,85658.57,2022-05-21
14390,yashodaatwal526@gmail.com,3002,163203.25,2024-01-08
14391,adyamannan968@gmail.com,3433,162683.97,2020-02-05
14392,chakrikaprabhakar510@gmail.com,875,244036.32,2024-06-01
14393,bhavikakakar133@gmail.com,1509,21549.33,2021-04-15
14394,aayushnaidu898@gmail.com,3886,143916.09,2024-07-24
14395,sathviknayak73@gmail.com,3107,89179.01,2020-09-21
14396,triyamallick969@gmail.com,483,219580.96,2020-02-20
14397,upasnasubramanian769@gmail.com,431,210312.97,2023-06-07
14398,baghyawatidatta773@gmail.com,1888,190630.39,2021-05-25
14399,falaknair842@gmail.com,3217,93693.34,2024-10-13
14400,isaacgoda177@gmail.com,1905,220837.65,2023-03-29
14401,barkhamemon16@gmail.com,1533,27589.53,2023-10-02
14402,damyantimahal717@gmail.com,3202,11175.14,2021-08-11
14403,ayushmandhar514@gmail.com,2174,47930.32,2023-08-10
14404,manyatata827@gmail.com,2137,147322.02,2023-11-23
14405,upmadhaliwal354@gmail.com,3371,204013.15,2020-10-19
14406,brijeshkarpe657@gmail.com,2807,88082.6,2023-06-19
14407,anjalibava518@gmail.com,974,255819.43,2024-08-13
14408,etagola496@gmail.com,1634,160488.98,2023-12-26
14409,anaychhabra111@gmail.com,710,24578.21,2024-09-07
14410,teerthgala708@gmail.com,2303,158075.76,2020-01-26
14411,ridhipadmanabhan395@gmail.com,2745,237402.03,2020-11-06
14412,brindaverma997@gmail.com,3927,197955.28,2023-08-02
14413,wrideshnatt541@gmail.com,610,237925.85,2020-12-17
14414,jacksonhans992@gmail.com,2077,40700.27,2021-10-02
14415,raaginigopal308@gmail.com,3164,116879.58,2021-05-26
14416,maxsoni810@gmail.com,3343,76024.62,2020-10-28
14417,ekbalbaria331@gmail.com,3175,287406.42,2023-05-30
14418,lavanyaganesh405@gmail.com,1275,201149.03,2024-08-22
14419,fiyazbahl619@gmail.com,2921,377760.77,2021-05-09
14420,gauravvarty484@gmail.com,910,112591.24,2022-06-28
14421,yoshitakalita84@gmail.com,3247,92026.06,2022-02-14
14422,tristanbath426@gmail.com,2062,138573.87,2022-09-27
14423,arinhari113@gmail.com,2875,260268.58,2020-08-16
14424,leenadoshi217@gmail.com,2686,120710.42,2024-01-03
14425,michaelparsa789@gmail.com,2677,159955.01,2022-10-20
14426,dakshanigam403@gmail.com,3973,157735.26,2023-11-06
14427,binapathak552@gmail.com,598,153159.74,2021-02-09
14428,jackdash730@gmail.com,3120,97808.12,2024-01-29
14429,mayagupta368@gmail.com,713,139016.71,2020-08-02
14430,jeetsarin258@gmail.com,1564,135591.79,2024-03-07
14431,ucchalsethi198@gmail.com,2210,149394.83,2022-09-30
14432,williamluthra693@gmail.com,3487,225481.35,2024-03-27
14433,adwetakothari963@gmail.com,1650,290850.24,2023-06-05
14434,revasamra699@gmail.com,2792,82765.22,2024-04-13
14435,devikabali954@gmail.com,683,118640.51,2024-07-21
14436,omajapall428@gmail.com,2704,83999.05,2020-01-22
14437,devikanarula127@gmail.com,1101,164968.12,2024-05-10
14438,elijahnarula483@gmail.com,1183,106932.04,2020-07-13
14439,rachitanair613@gmail.com,1010,169183.75,2024-12-29
14440,falakagarwal339@gmail.com,1521,238290.15,2024-10-09
14441,benjaminsarma719@gmail.com,3330,52066.53,2020-09-09
14442,qabilshan501@gmail.com,1812,189342.39,2023-11-19
14443,pavaniparmar585@gmail.com,1204,113185.04,2022-06-01
14444,ishitagoyal840@gmail.com,2826,186833.78,2022-09-11
14445,abhimanyugarde233@gmail.com,2497,78282.44,2020-02-20
14446,yashicaraj620@gmail.com,2431,245700.88,2023-09-18
14447,alkathaman943@gmail.com,3431,223062.45,2024-12-09
14448,zayangrover216@gmail.com,2797,195468.17,2024-01-11
14449,jananiatwal423@gmail.com,2672,213458.06,2020-06-15
14450,eiravatimanda314@gmail.com,1492,90350.36,2022-10-29
14451,aarnavbakshi101@gmail.com,3664,100430.1,2020-12-30
14452,dalajasahota370@gmail.com,1563,210194.9,2020-06-07
14453,alkahanda995@gmail.com,3036,88581.67,2024-05-24
14454,wakeetamitter839@gmail.com,1331,265650.8,2023-11-11
14455,georgebadal352@gmail.com,3779,124112.71,2022-04-03
14456,deepakadakia680@gmail.com,629,190151.55,2024-05-25
14457,andrewpalla442@gmail.com,2259,317939.96,2021-05-17
14458,bhavyabandi716@gmail.com,1838,93502.13,2021-03-14
14459,bhavanilalla952@gmail.com,2114,155500.94,2024-04-20
14460,falgunichaudhry657@gmail.com,1902,234334.65,2024-03-06
14461,vedantkunda795@gmail.com,2146,226102.19,2021-06-21
14462,abeerpathak713@gmail.com,2781,123774.78,2020-04-05
14463,nilimasinghal493@gmail.com,322,108661.56,2024-10-09
